Year of Unloading,Month of Unloading,Date of Unloading,Commodity,Sub Commodity,Load Country,Load Port,Unload Country,Unload Port,Consignor,Consignee, Quantity , Quantity Unit ,Mode,Country,State/City,Company Name,Grade,Size,Prices
2014,December,12/6/2014,Iron Ore,Fines/Lumps,India,Panaji,China,-,Vedanta,-," 72,000 ",MT,Export,India,-,-,-,-,-
2014,December,12/6/2014,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 77,000 ",MT,Export,India,-,-,-,-,-
2014,December,12/7/2014,Iron Ore,Pellet/Concentrate,India,Vishakhapatnam,Iran,-,Essar Steel India,-," 52,000 ",MT,Export,India,-,-,-,-,-
2014,December,12/11/2014,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 77,000 ",MT,Export,India,-,-,-,-,-
2014,December,12/16/2014,Iron Ore,Pellet/Concentrate,India,Vishakhapatnam,Iran,-,Essar Steel India,-," 52,000 ",MT,Export,India,-,-,-,-,-
2014,December,12/18/2014,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 50,000 ",MT,Export,India,-,-,-,-,-
2014,December,12/20/2014,Iron Ore,Fines/Lumps,India,Panaji,China,-,Vedanta,-," 70,000 ",MT,Export,India,-,-,-,-,-
2014,December,12/20/2014,Iron Ore,Fines/Lumps,India,Redi,China,-,Fomento Resources,-," 60,000 ",MT,Export,India,-,-,-,-,-
2014,December,12/21/2014,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 70,000 ",MT,Export,India,-,-,-,-,-
2014,December,12/23/2014,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 70,000 ",MT,Export,India,-,-,-,-,-
2015,January,1/1/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 70,000 ",MT,Export,India,-,-,-,-,-
2015,January,1/15/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 70,000 ",MT,Export,India,-,-,-,-,-
2015,January,1/16/2015,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 50,000 ",MT,Export,India,-,-,-,-,-
2015,January,1/22/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 70,000 ",MT,Export,India,-,-,-,-,-
2015,January,1/22/2015,Iron Ore,Fines/Lumps,India,Panaji,China,-,Infrastructure Logistics,-," 59,000 ",MT,Export,India,-,-,-,-,-
2015,January,1/28/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 77,000 ",MT,Export,India,-,-,-,-,-
2015,February,2/3/2015,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 55,000 ",MT,Export,India,-,-,-,-,-
2015,February,2/3/2015,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 55,000 ",MT,Export,India,-,-,-,-,-
2015,February,2/8/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 70,000 ",MT,Export,India,-,-,-,-,-
2015,February,2/13/2015,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 55,000 ",MT,Export,India,-,-,-,-,-
2015,February,2/18/2015,Iron Ore,Fines/Lumps,India,Paradeep,China,-,Bagadiya Brothers,-," 19,900 ",MT,Export,India,-,-,-,-,-
2015,February,2/18/2015,Iron Ore,Fines/Lumps,India,Paradeep,China,-,Aliza International,-," 2,500 ",MT,Export,India,-,-,-,-,-
2015,February,2/22/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 73,300 ",MT,Export,India,-,-,-,-,-
2015,February,2/28/2015,Iron Ore,Pellet/Concentrate,India,Vishakhapatnam,Iran,-,Essar Steel India,-," 50,000 ",MT,Export,India,-,-,-,-,-
2015,March,3/1/2015,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 56,174 ",MT,Export,India,-,-,-,-,-
2015,March,3/2/2015,Iron Ore,Pellet/Concentrate,India,Vishakhapatnam,Iran,-,Essar Steel India,-," 50,000 ",MT,Export,India,-,-,-,-,-
2015,March,3/6/2015,Iron Ore,Fines/Lumps,India,Paradeep,China,-,Rungta Mines,-," 15,300 ",MT,Export,India,-,-,-,-,-
2015,March,3/7/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 70,000 ",MT,Export,India,-,-,-,-,-
2015,March,3/8/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,China,-,Rungta Mines,-," 19,750 ",MT,Export,India,-,-,-,-,-
2015,March,3/8/2015,Iron Ore,Fines/Lumps,India,Paradeep,China,-,Kalinga Allied Industries,-," 21,000 ",MT,Export,India,-,-,-,-,-
2015,March,3/10/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 20,000 ",MT,Export,India,-,-,-,-,-
2015,March,3/10/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 58,000 ",MT,Export,India,-,-,-,-,-
2015,March,3/12/2015,Iron Ore,Fines/Lumps,India,Gangavaram,China,-,Rungta Mines,-," 1,200 ",MT,Export,India,-,-,-,-,-
2015,March,3/13/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 69,000 ",MT,Export,India,-,-,-,-,-
2015,March,3/15/2015,Iron Ore,Pellet/Concentrate,India,Vishakhapatnam,Iran,-,Essar Steel India,-," 50,000 ",MT,Export,India,-,-,-,-,-
2015,March,3/19/2015,Iron Ore,Fines/Lumps,India,Haldia,China,-,Liberty Marine,-," 22,000 ",MT,Export,India,-,-,-,-,-
2015,March,3/22/2015,Iron Ore,Fines/Lumps,India,Paradeep,China,-,SM Niryat,-," 16,000 ",MT,Export,India,-,-,-,-,-
2015,March,3/22/2015,Iron Ore,Fines/Lumps,India,Paradeep,China,-,Liberty Marine,-," 17,500 ",MT,Export,India,-,-,-,-,-
2015,March,3/22/2015,Iron Ore,Pellet/Concentrate,India,Vishakhapatnam,Iran,-,Essar Steel India,-," 50,000 ",MT,Export,India,-,-,-,-,-
2015,March,3/26/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 77,000 ",MT,Export,India,-,-,-,-,-
2015,March,3/31/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,China,-,Progressive Mines,-," 30,000 ",MT,Export,India,-,-,-,-,-
2015,May,5/22/2015,Iron Ore,Pellet/Concentrate,India,Vishakhapatnam,Iran,-,Essar Steel India,-," 51,300 ",MT,Export,India,-,-,-,-,-
2015,June,6/1/2015,Iron Ore,Pellet/Concentrate,India,Vishakhapatnam,Iran,-,Essar Steel India,-," 65,000 ",MT,Export,India,-,-,-,-,-
2015,June,6/4/2015,Iron Ore,Pellet/Concentrate,India,Vishakhapatnam,Iran,-,Essar Steel India,-," 50,000 ",MT,Export,India,-,-,-,-,-
2015,June,6/7/2015,Iron Ore,Fines/Lumps,India,Haldia,China,-,Essel Mining,-," 17,000 ",MT,Export,India,-,-,-,-,-
2015,June,6/13/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,China,-,Essel Mining,-," 22,300 ",MT,Export,India,-,-,-,-,-
2015,June,6/17/2015,Iron Ore,Pellet/Concentrate,India,Paradeep,China,-,Essar Steel India,-," 75,000 ",MT,Export,India,-,-,-,-,-
2015,June,6/18/2015,Iron Ore,Pellet/Concentrate,India,Vishakhapatnam,Iran,-,Essar Steel India,-," 51,500 ",MT,Export,India,-,-,-,-,-
2015,June,6/25/2015,Iron Ore,Pellet/Concentrate,India,Vishakhapatnam,Iran,-,Essar Steel India,-," 51,700 ",MT,Export,India,-,-,-,-,-
2015,June,6/26/2015,Iron Ore,Pellet/Concentrate,India,Vishakhapatnam,Iran,-,Essar Steel India,-," 21,200 ",MT,Export,India,-,-,-,-,-
2015,July,7/3/2015,Iron Ore,Pellet/Concentrate,India,Vishakhapatnam,United Arab Emirates,-,Essar Steel India,-," 20,000 ",MT,Export,India,-,-,-,-,-
2015,August,8/15/2015,Iron Ore,Pellet/Concentrate,India,Paradeep,China,-,Essar Steel India,-," 78,100 ",MT,Export,India,-,-,-,-,-
2015,August,8/26/2015,Iron Ore,Pellet/Concentrate,India,Paradeep,China,-,Essar Steel India,-," 75,000 ",MT,Export,India,-,-,-,-,-
2015,September,9/11/2015,Iron Ore,Pellet/Concentrate,India,Paradeep,China,-,Essar Steel India,-," 75,000 ",MT,Export,India,-,-,-,-,-
2015,October,10/18/2015,Iron Ore,Fines/Lumps,India,Panaji,China,-,Vedanta,-," 88,000 ",MT,Export,India,-,-,-,-,-
2015,October,10/18/2015,Iron Ore,Fines/Lumps,India,Dhamra,China,-,Bagadiya Brothers,-," 79,000 ",MT,Export,India,-,-,-,-,-
2015,October,10/28/2015,Iron Ore,Fines/Lumps,India,Panaji,China,-,Vedanta,-," 88,000 ",MT,Export,India,-,-,-,-,-
2015,November,11/6/2015,Iron Ore,Fines/Lumps,India,Panaji,China,-,Vedanta,-," 84,000 ",MT,Export,India,-,-,-,-,-
2015,November,11/11/2015,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Fomento Resources,-," 92,500 ",MT,Export,India,-,-,-,-,-
2015,November,11/15/2015,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 80,000 ",MT,Export,India,-,-,-,-,-
2015,November,11/19/2015,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 88,000 ",MT,Export,India,-,-,-,-,-
2015,November,11/19/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 77,000 ",MT,Export,India,-,-,-,-,-
2015,November,11/24/2015,Iron Ore,Fines/Lumps,India,Mormugao,China,-,VM Salgaonkar,-," 93,150 ",MT,Export,India,-,-,-,-,-
2015,November,11/26/2015,Iron Ore,Fines/Lumps,India,Panaji,China,-,Samruddha,-," 55,300 ",MT,Export,India,-,-,-,-,-
2015,November,11/27/2015,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 88,000 ",MT,Export,India,-,-,-,-,-
2015,December,12/1/2015,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Fomento Resources,-," 55,000 ",MT,Export,India,-,-,-,-,-
2015,December,12/1/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 77,000 ",MT,Export,India,-,-,-,-,-
2015,December,12/2/2015,Iron Ore,Fines/Lumps,India,Mormugao,China,-,VM Salgaonkar,-," 68,000 ",MT,Export,India,-,-,-,-,-
2015,December,12/6/2015,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Royal Line Resources,-," 72,500 ",MT,Export,India,-,-,-,-,-
2015,December,12/8/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 74,700 ",MT,Export,India,-,-,-,-,-
2015,December,12/9/2015,Iron Ore,Fines/Lumps,India,Mormugao,China,-,VM Salgaonkar,-," 90,000 ",MT,Export,India,-,-,-,-,-
2015,December,12/9/2015,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Royal Line Resources,-," 71,000 ",MT,Export,India,-,-,-,-,-
2015,December,12/11/2015,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Kalinga Export,-," 56,000 ",MT,Export,India,-,-,-,-,-
2015,December,12/15/2015,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 87,000 ",MT,Export,India,-,-,-,-,-
2015,December,12/16/2015,Iron Ore,Fines/Lumps,India,Mormugao,China,-,VM Salgaonkar,-," 90,800 ",MT,Export,India,-,-,-,-,-
2015,December,12/16/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 78,000 ",MT,Export,India,-,-,-,-,-
2015,December,12/20/2015,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 55,000 ",MT,Export,India,-,-,-,-,-
2015,December,12/22/2015,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 70,000 ",MT,Export,India,-,-,-,-,-
2015,December,12/23/2015,Iron Ore,Fines/Lumps,India,Redi,China,-,Fomento Resources,-," 56,500 ",MT,Export,India,-,-,-,-,-
2015,December,12/28/2015,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Royal Line Resources,-," 82,500 ",MT,Export,India,-,-,-,-,-
2015,December,12/31/2015,Iron Ore,Fines/Lumps,India,Redi,China,-,Fomento Resources,-," 59,700 ",MT,Export,India,-,-,-,-,-
2016,January,1/1/2016,Iron Ore,Pellet/Concentrate,India,Mangalore,Iran,-,Kudremukh Iron Ore Company,-," 65,500 ",MT,Export,India,-,-,-,-,-
2016,January,1/1/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 79,460 ",MT,Export,India,-,-,-,-,-
2016,January,1/3/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Bagadiya Brothers,-," 54,700 ",MT,Export,India,-,-,-,-,-
2016,January,1/6/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 55,000 ",MT,Export,India,-,-,-,-,-
2016,January,1/9/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 75,000 ",MT,Export,India,-,-,-,-,-
2016,January,1/12/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 55,200 ",MT,Export,India,-,-,-,-,-
2016,January,1/12/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 70,000 ",MT,Export,India,-,-,-,-,-
2016,January,1/14/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Fomento Resources,-," 56,200 ",MT,Export,India,-,-,-,-,-
2016,January,1/16/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 93,000 ",MT,Export,India,-,-,-,-,-
2016,January,1/17/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 93,500 ",MT,Export,India,-,-,-,-,-
2016,January,1/20/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Royal Line Resources,-," 54,500 ",MT,Export,India,-,-,-,-,-
2016,January,1/20/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Bagadiya Brothers,-," 55,100 ",MT,Export,India,-,-,-,-,-
2016,January,1/20/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 93,500 ",MT,Export,India,-,-,-,-,-
2016,January,1/22/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 40,000 ",MT,Export,India,-,-,-,-,-
2016,January,1/22/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 30,000 ",MT,Export,India,-,-,-,-,-
2016,January,1/23/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Royal Line Resources,-," 55,000 ",MT,Export,India,-,-,-,-,-
2016,January,1/23/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 78,300 ",MT,Export,India,-,-,-,-,-
2016,January,1/24/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 90,400 ",MT,Export,India,-,-,-,-,-
2016,January,1/25/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Fomento Resources,-," 54,000 ",MT,Export,India,-,-,-,-,-
2016,January,1/27/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 54,800 ",MT,Export,India,-,-,-,-,-
2016,January,1/29/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 85,800 ",MT,Export,India,-,-,-,-,-
2016,January,1/30/2016,Iron Ore,Pellet/Concentrate,India,Mangalore,China,-,Kudremukh Iron Ore Company,-," 54,000 ",MT,Export,India,-,-,-,-,-
2016,February,2/1/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,VM Salgaonkar,-," 90,600 ",MT,Export,India,-,-,-,-,-
2016,February,2/1/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 77,000 ",MT,Export,India,-,-,-,-,-
2016,February,2/5/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 90,000 ",MT,Export,India,-,-,-,-,-
2016,February,2/8/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 55,000 ",MT,Export,India,-,-,-,-,-
2016,February,2/11/2016,Iron Ore,Pellet/Concentrate,India,Mangalore,China,-,Kudremukh Iron Ore Company,-," 51,000 ",MT,Export,India,-,-,-,-,-
2016,February,2/16/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 30,000 ",MT,Export,India,-,-,-,-,-
2016,February,2/16/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 40,000 ",MT,Export,India,-,-,-,-,-
2016,February,2/17/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 55,000 ",MT,Export,India,-,-,-,-,-
2016,February,2/17/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 85,000 ",MT,Export,India,-,-,-,-,-
2016,February,2/21/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 77,000 ",MT,Export,India,-,-,-,-,-
2016,February,2/23/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Chowgule & Company,-," 82,500 ",MT,Export,India,-,-,-,-,-
2016,February,2/24/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 55,000 ",MT,Export,India,-,-,-,-,-
2016,February,2/25/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 93,200 ",MT,Export,India,-,-,-,-,-
2016,February,2/28/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 88,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/3/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Others,-," 57,300 ",MT,Export,India,-,-,-,-,-
2016,March,3/5/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 90,300 ",MT,Export,India,-,-,-,-,-
2016,March,3/5/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 70,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/7/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Infrastructure Logistics,-," 60,300 ",MT,Export,India,-,-,-,-,-
2016,March,3/7/2016,Iron Ore,Fines/Lumps,India,Mormugao,Japan,-,Royal Line Resources,-," 55,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/7/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Fomento Resources,-," 91,400 ",MT,Export,India,-,-,-,-,-
2016,March,3/8/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 88,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/11/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 55,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/13/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 40,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/13/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 30,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/14/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 90,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/17/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 93,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/18/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Fomento Resources,-," 59,700 ",MT,Export,India,-,-,-,-,-
2016,March,3/19/2016,Iron Ore,Fines/Lumps,India,Mormugao,Japan,-,Fomento Resources,-," 85,450 ",MT,Export,India,-,-,-,-,-
2016,March,3/19/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 35,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/19/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 35,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/21/2016,Iron Ore,Fines/Lumps,India,Mormugao,South Korea,-,Vedanta,-," 88,700 ",MT,Export,India,-,-,-,-,-
2016,March,3/23/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Fomento Resources,-," 56,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/24/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 85,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/25/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 79,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/26/2016,Iron Ore,Pellet/Concentrate,India,Paradeep,China,-,Brahmani River Pellets,-," 48,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/29/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Royal Line Resources,-," 55,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/29/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Kalinga Export,-," 65,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/29/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 90,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/30/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 88,000 ",MT,Export,India,-,-,-,-,-
2016,March,3/31/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 57,450 ",MT,Export,India,-,-,-,-,-
2016,April,4/1/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Chowgule & Company,-," 56,500 ",MT,Export,India,-,-,-,-,-
2016,April,4/2/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 54,400 ",MT,Export,India,-,-,-,-,-
2016,April,4/4/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 55,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/6/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Fomento Resources,-," 87,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/6/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 55,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/8/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 82,500 ",MT,Export,India,-,-,-,-,-
2016,April,4/10/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 73,150 ",MT,Export,India,-,-,-,-,-
2016,April,4/11/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 55,600 ",MT,Export,India,-,-,-,-,-
2016,April,4/12/2016,Iron Ore,Fines/Lumps,India,Mormugao,Japan,-,VM Salgaonkar,-," 85,300 ",MT,Export,India,-,-,-,-,-
2016,April,4/12/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 93,500 ",MT,Export,India,-,-,-,-,-
2016,April,4/14/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 85,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/15/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 90,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/15/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Royal Line Resources,-," 55,100 ",MT,Export,India,-,-,-,-,-
2016,April,4/15/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 93,500 ",MT,Export,India,-,-,-,-,-
2016,April,4/15/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 30,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/15/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 40,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/16/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Fomento Resources,-," 90,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/16/2016,Iron Ore,Pellet/Concentrate,India,Dhamra,Oman,-,Jindal Steel & Power,-," 56,500 ",MT,Export,India,-,-,-,-,-
2016,April,4/16/2016,Iron Ore,Pellet/Concentrate,India,Paradeep,China,-,Brahmani River Pellets,-," 54,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/18/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 54,300 ",MT,Export,India,-,-,-,-,-
2016,April,4/19/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,Japan,-,NMDC,-," 75,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/20/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 53,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/21/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,VM Salgaonkar,-," 70,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/21/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Kalinga Export,-," 51,500 ",MT,Export,India,-,-,-,-,-
2016,April,4/21/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Bagadiya Brothers,-," 54,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/21/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 35,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/21/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,South Korea,-,NMDC,-," 35,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/23/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,China,-,Bagadiya Brothers,-," 18,700 ",MT,Export,India,-,-,-,-,-
2016,April,4/23/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,China,-,GM Iron & Steel Company,-," 18,700 ",MT,Export,India,-,-,-,-,-
2016,April,4/23/2016,Iron Ore,Fines/Lumps,India,Vishakhapatnam,China,-,Sainath,-," 18,700 ",MT,Export,India,-,-,-,-,-
2016,April,4/25/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 91,300 ",MT,Export,India,-,-,-,-,-
2016,April,4/25/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 90,200 ",MT,Export,India,-,-,-,-,-
2016,April,4/26/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Fomento Resources,-," 92,300 ",MT,Export,India,-,-,-,-,-
2016,April,4/26/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,GN Agarwal,-," 55,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/27/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 55,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/27/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Vedanta,-," 55,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/28/2016,Iron Ore,Fines/Lumps,India,Redi,China,-,Samruddha,-," 55,000 ",MT,Export,India,-,-,-,-,-
2016,April,4/30/2016,Iron Ore,Fines/Lumps,India,Mormugao,China,-,Chowgule & Company,-," 61,000 ",MT,Export,India,-,-,-,-,-
2016,May,5/1/2016,Iron Ore,Fines/Lumps,India,Mormugao,Japan,-,Vedanta,-," 90,000 ",MT,Export,India,-,-,-,-,-
